unix_utc,GSR,IBT
1455195898.1,1233.9778480730495,879.9999999999999
1455195898.9,1238.3661433032025,800.0
1455195899.7,1242.7157628321327,820.0
1455195900.5,1244.8302914075662,820.0
1455195901.4,1230.034703240155,850.0
1455195902.3,1228.175681077302,910.0000000000001
1455195903.2,1235.7160564884773,950.0000000000001
1455195904.2,1240.7473115790212,980.0000000000002
1455195905.2,1241.589808021717,959.9999999999999
1455195906.1,1236.9698919188706,980.0000000000002
1455195907.2,1230.4485827436454,1010.0000000000001
1455195908.1,1231.2084334480091,959.9999999999999
1455195909.1,1236.9699311004829,970.0000000000001
1455195910.1,1239.2052736855208,980.0000000000002
1455195911.0,1242.1877894562724,940.0000000000001
1455195911.9,1223.4499398891267,940.0000000000001
1455195912.9,1205.898163879292,930.0
1455195913.8,1213.5693973545626,920.0
1455195914.7,1217.6105640240899,950.0000000000001
1455195915.7,1211.692646007568,989.9999999999998
1455195916.7,1212.1611488571339,950.0000000000001
1455195917.6,1213.166436531143,950.0000000000001
1455195918.6,1201.869039285683,1000.0
1455195919.5,1157.1479069812747,869.9999999999998
1455195920.4,1133.4440954473962,869.9999999999998
1455195921.2,1126.3449539273129,869.9999999999998
1455195922.1,1130.698654243948,859.9999999999998
1455195923.0,1144.9192272981122,890.0
1455195924.0,1154.0126565023738,1010.0000000000001
1455195924.7,1158.158108375199,730.0
1455195926.6,1168.520443977037,930.0
1455195927.7,1164.3654283764633,1070.0
1455195928.4,1143.7867519688812,720.0
1455195929.3,1123.9270427206532,869.9999999999998
1455195930.2,1102.5753262697424,869.9999999999998
1455195931.0,1078.559630275301,869.9999999999998
1455195931.9,1078.0817431902892,890.0
1455195932.8,1083.328394618383,890.0
1455195933.7,1092.9647353523171,920.0
1455195934.7,1100.9165097880082,940.0000000000001
1455195935.6,1103.8490850265173,940.0000000000001
1455195936.6,1104.3474601415412,940.0000000000001
1455195937.5,1106.630821062532,950.0000000000001
1455195938.4,1104.628315463138,920.0
1455195939.3,1099.757957430787,890.0
1455195940.2,1078.9873202512908,920.0
1455195941.2,1075.0724632628487,950.0000000000001
1455195942.2,1086.787269636,980.0000000000002
1455195943.1,1094.64943309144,940.0000000000001
1455195944.1,1100.9130716227228,959.9999999999999
1455195945.0,1105.382125234136,959.9999999999999
