unix_utc,GSR,IBT
1455202266.1,492.07185390459466,740.0000000000001
1455202266.9,495.38085239698233,740.0000000000001
1455202267.6,497.2650865133237,720.0
1455202268.3,496.9687683630319,730.0
1455202269.8,494.31555261477484,730.0
1455202271.9,493.29167127648316,720.0
1455202272.6,495.3806882930536,720.0
1455202274.1,500.4006473110988,720.0
1455202274.8,501.1526964299086,730.0
1455202275.5,499.0893329633592,730.0
1455202276.2,495.82282820172793,720.0
1455202277.0,495.896481528896,750.0
1455202277.7,495.712211050536,750.0
1455202278.5,495.74906514620795,730.0
1455202279.2,495.3806335511181,750.0
1455202280.0,496.228937101428,750.0
1455202280.7,497.54350362754957,750.0
1455202281.5,499.9126530601899,750.0
1455202282.2,502.28561520132627,740.0000000000001
1455202283.0,502.28567232945,760.0000000000001
1455202284.4,497.3765861656876,750.0
1455202285.2,496.93147314121626,730.0
1455202285.9,496.9687683630319,720.0
1455202286.6,496.74637785932265,740.0000000000001
1455202287.4,497.3021608027898,740.0000000000001
1455202288.1,498.30599428634804,750.0
1455202288.9,498.1569198963167,750.0
1455202289.6,498.23140136119935,740.0000000000001
1455202290.4,498.6415234993877,760.0000000000001
1455202291.1,498.2685864883265,760.0000000000001
1455202291.8,498.6040317309632,730.0
1455202292.6,498.9026269780512,750.0
1455202293.3,497.7105315548481,740.0000000000001
1455202294.1,497.4507347446198,740.0000000000001
1455202294.8,497.7478831245792,750.0
1455202295.6,498.4920866131073,750.0
1455202296.3,499.87524488771965,760.0000000000001
1455202297.1,501.2658800865999,740.0000000000001
1455202297.8,502.8158369389705,750.0
1455202298.6,504.6048081856543,770.0000000000001
1455202299.4,505.52295619136055,770.0000000000001
1455202300.1,506.56005079265685,760.0000000000001
1455202300.9,508.06583847907683,760.0000000000001
1455202301.7,510.16516090131927,770.0000000000001
1455202302.4,511.6529700202905,760.0000000000001
1455202303.2,509.38572685236807,740.0000000000001
1455202303.9,506.63713119224775,770.0000000000001
1455202304.7,505.44625525294197,780.0
1455202305.5,506.5217591624575,750.0
1455202306.2,508.49188429057295,760.0000000000001
1455202307.0,510.3213937384911,760.0000000000001
1455202307.7,511.3000968205749,740.0000000000001
1455202308.5,511.6529700202905,750.0
1455202309.2,511.6137619177342,750.0
1455202310.0,511.88888159465813,760.0000000000001
1455202310.7,511.45662847790487,740.0000000000001
1455202311.5,510.3995699492024,750.0
1455202312.2,510.30196927006403,750.0
1455202313.0,511.6922383287677,770.0000000000001
1455202313.8,513.1890899321851,770.0000000000001
1455202314.5,513.5054178830239,750.0
1455202315.3,514.4562932900377,770.0000000000001
1455202316.1,514.6153745702235,780.0
1455202316.8,515.3712123876446,760.0000000000001
1455202317.6,516.6089786640489,750.0
1455202318.3,518.1349842639823,780.0
1455202319.1,518.8607204974969,770.0000000000001
1455202319.9,516.7692337499755,750.0
1455202320.6,515.411090459218,760.0000000000001
1455202321.4,514.2579473639066,760.0000000000001
1455202322.1,514.2976410236945,750.0
1455202322.9,514.6153745702235,760.0000000000001
1455202323.6,516.0092622484351,750.0
1455202324.4,517.2905604304904,770.0000000000001
1455202325.2,517.5716914817211,770.0000000000001
1455202325.9,517.410875976613,750.0
1455202326.7,517.2906227636921,780.0
1455202327.5,517.5716914817211,780.0
1455202328.2,518.7799052470428,740.0000000000001
1455202329.0,519.2244836477579,780.0
1455202329.8,519.0628529996709,770.0000000000001
1455202330.5,519.1839185819542,720.0
1455202331.3,519.9941523694037,750.0
1455202332.0,520.8469765336921,760.0000000000001
1455202332.8,522.1524752355975,780.0
1455202333.5,523.3822919431157,740.0000000000001
1455202334.3,524.8242359637982,770.0000000000001
1455202335.1,526.3991676437148,780.0
1455202335.9,527.8163080807832,770.0000000000001
1455202336.6,529.0726158296401,750.0
1455202337.4,530.5464291860244,770.0000000000001
1455202338.1,531.6041327324996,760.0000000000001
1455202338.9,532.6657562091182,740.0000000000001
1455202339.6,533.6894715116723,750.0
1455202340.4,534.8025632157921,740.0000000000001
1455202341.1,533.6891979306232,740.0000000000001
1455202341.9,530.0824844019453,750.0
1455202342.6,526.7734116241263,760.0000000000001
1455202343.4,523.7522380493197,780.0
1455202344.2,523.5467913437427,780.0
1455202345.0,523.772873258861,790.0000000000001
1455202345.8,523.9168020118402,790.0000000000001
1455202346.5,524.5353418072443,760.0000000000001
1455202347.3,524.8657015966878,790.0000000000001
1455202348.1,525.154920701607,760.0000000000001
1455202348.8,525.9425159612816,740.0000000000001
1455202349.6,526.606891171206,750.0
1455202350.3,527.0231923035064,770.0000000000001
1455202351.1,527.8998983732296,750.0
1455202351.8,528.1504703006211,760.0000000000001
1455202352.6,529.1986655704998,770.0000000000001
1455202353.4,528.9049381044549,770.0000000000001
1455202354.2,528.2760542962014,780.0
1455202354.9,527.3984891475365,770.0000000000001
1455202355.7,528.1088740257383,760.0000000000001
1455202356.5,528.2760542962014,770.0000000000001
1455202357.2,529.4928928639887,780.0
1455202358.0,531.1805658304415,780.0
1455202358.8,532.8360912174719,740.0000000000001
1455202359.5,533.3904126734603,760.0000000000001
1455202360.3,530.0825514597861,740.0000000000001
1455202361.0,526.9398662829575,760.0000000000001
1455202361.8,524.5766773994703,740.0000000000001
1455202362.5,521.3357288955743,760.0000000000001
1455202363.3,519.2243576658609,760.0000000000001
1455202364.1,517.8534470282956,790.0000000000001
1455202364.8,517.2904980972887,740.0000000000001
