unix_utc,GSR,IBT
1455283503.7,298.65013510000284,599.9999999999999
1455283504.5,301.90964060022117,800.0
1455283505.4,303.1313693738931,830.0000000000002
1455283506.2,303.82210450480284,850.0
1455283507.1,305.5067856386602,940.0000000000001
1455283508.4,306.88499603412725,1250.0
1455283509.3,307.1394755754089,900.0
1455283510.1,308.88987375119217,760.0000000000001
1455283510.9,306.8850610725092,890.0
1455283511.6,305.0175742683536,689.9999999999999
1455283512.4,306.18029287082834,809.9999999999999
1455283513.3,309.75099766977814,859.9999999999998
1455283514.1,309.62154183119634,760.0000000000001
1455283514.9,308.56103160370634,839.9999999999999
1455283515.7,310.92115855399163,790.0000000000001
1455283516.5,314.14439186950864,809.9999999999999
1455283517.4,316.53083717641937,859.9999999999998
1455283518.4,318.4815064671067,1000.0
1455283519.1,320.42557615538806,720.0
1455283520.1,322.6587387365844,989.9999999999998
1455283520.9,324.5041592394752,859.9999999999998
1455283521.4,325.84439475401064,460.00000000000006
1455283522.2,327.428721357798,790.0000000000001
1455283523.0,325.82843743581304,820.0
1455283523.9,326.6746322178184,869.9999999999998
1455283524.8,328.36411878037745,900.0
1455283525.4,329.50019334452105,670.0000000000002
1455283526.3,331.6474923983134,830.0000000000002
1455283527.1,333.7394239006396,509.99999999999994
1455283528.0,335.70567371120916,850.0
1455283528.8,335.6549815962194,839.9999999999999
1455283529.4,335.6803191488967,589.9999999999999
1455283530.4,336.3492856267249,930.0
1455283532.0,336.0780008372715,1600.0
1455283532.9,334.81210445383323,940.0000000000001
1455283533.7,334.50973030409665,790.0000000000001
1455283534.6,336.2475089386745,900.0
1455283535.3,337.4559621897837,760.0000000000001
1455283536.2,339.10377072606894,850.0
1455283537.1,333.0061642079437,890.0
1455283537.9,327.9683569604094,850.0
1455283538.7,327.79901029655116,809.9999999999999
1455283539.6,329.3699346488738,809.9999999999999
1455283540.4,331.1368220188932,890.0
1455283541.2,329.0448663708504,760.0000000000001
1455283542.1,326.099369500723,910.0000000000001
1455283542.8,326.3228507232,730.0
1455283543.7,322.84633716612547,900.0
1455283544.4,318.43587873972166,660.0
1455283546.3,321.67790173674155,1900.0000000000002
1455283547.2,322.9400681567496,859.9999999999998
1455283547.9,324.5910645605365,689.9999999999999
1455283548.7,326.9310152709985,599.9999999999999
1455283549.6,329.63054867285894,910.0000000000001
1455283550.4,331.69698136076863,800.0
1455283551.2,333.5807680710901,790.0000000000001
1455283552.0,335.2835737114935,790.0000000000001
1455283552.8,336.62101558258183,839.9999999999999
1455283553.6,338.5097500526868,809.9999999999999
1455283554.6,341.62344819413585,920.0
1455283555.7,345.12515965498113,1130.0000000000002
1455283556.3,343.75495194019294,599.9999999999999
1455283557.3,338.98308239995936,970.0000000000001
1455283558.2,340.246041281075,920.0
1455283560.7,340.7155523982794,2490.0000000000005
1455283561.5,339.50096532490466,809.9999999999999
1455283562.3,340.26337803030583,800.0
