unix_utc,GSR,IBT
1455276347.2,268.3987610077728,480.00000000000006
1455276347.7,269.17915149902416,489.99999999999994
1455276348.2,269.38568402432855,509.99999999999994
1455276348.7,268.3232924410794,480.00000000000006
1455276349.6,265.35406923805317,470.00000000000006
1455276350.1,264.52247104395735,480.00000000000006
1455276350.6,263.60190686123923,530.0
1455276351.2,262.0683980811441,589.9999999999999
1455276351.9,261.093208830545,700.0000000000001
1455276352.7,261.5645138148984,780.0
1455276353.4,262.625846206122,689.9999999999999
1455276354.2,265.2062981648645,850.0
1455276354.9,267.10315548453843,720.0
1455276355.7,269.2877937093942,820.0
1455276356.3,270.8743722922489,599.9999999999999
1455276357.0,272.47964414954123,620.0
1455276357.5,273.21673663487337,570.0
1455276358.3,274.52178565653173,750.0
1455276358.8,275.3949418285578,560.0
1455276359.5,276.5373158416975,610.0
1455276360.0,276.9624039260512,580.0
1455276360.7,276.4111754850363,640.0
1455276361.2,275.942103362098,539.9999999999999
1455276361.8,275.7936697124511,589.9999999999999
1455276362.3,276.1135884324659,520.0000000000001
1455276362.9,276.755351154231,550.0
1455276363.5,277.654541503302,589.9999999999999
1455276364.0,278.16412457527883,560.0
1455276364.6,278.5245670055697,550.0
1455276365.1,278.80395112578844,560.0
1455276365.7,279.02580667451014,610.0
1455276366.4,278.24539672199904,630.0
1455276367.0,276.9106646102037,589.9999999999999
1455276367.6,276.2965328157544,610.0
1455276368.1,276.37684440439125,550.0
1455276369.9,276.8472843676052,630.0
1455276370.5,277.1927199172441,530.0
1455276371.0,277.8048352989826,570.0
1455276371.6,278.64096014905016,560.0
1455276372.2,279.6342797415796,550.0
1455276372.7,280.45779832909176,550.0
1455276373.2,281.32178987075315,539.9999999999999
1455276373.8,282.4420487418094,530.0
1455276374.3,283.348497511827,550.0
1455276374.9,284.2847520028833,570.0
1455276375.4,284.90454369433985,550.0
1455276376.0,285.759203855693,509.99999999999994
1455276376.5,286.4961719188521,589.9999999999999
1455276377.5,287.8196062142405,989.9999999999998
1455276378.1,288.354848379697,589.9999999999999
1455276380.9,281.5950844066026,489.99999999999994
1455276381.5,278.88569034367407,589.9999999999999
1455276382.0,277.49265398467026,550.0
1455276382.6,275.8736020493305,550.0
1455276383.2,275.1561904902514,610.0
1455276383.8,274.126687058375,640.0
1455276384.4,273.5305110325902,539.9999999999999
1455276385.0,273.5193775031451,570.0
1455276385.5,273.8000915122327,570.0
1455276386.1,273.6990427051494,570.0
1455276386.7,273.4519318179015,560.0
1455276387.2,273.5194051244569,539.9999999999999
1455276387.8,273.6989227518054,610.0
1455276388.3,274.0929457281105,530.0
1455276388.9,274.7592557485941,530.0
1455276389.4,275.07685978684526,539.9999999999999
1455276390.0,275.8392522229156,580.0
1455276390.5,276.76696323581643,539.9999999999999
1455276391.1,277.8279937426493,560.0
1455276391.7,278.897391132358,570.0
1455276392.2,279.6108388498658,580.0
1455276392.8,280.3752316900223,560.0
1455276393.5,281.1792883556853,670.0000000000002
1455276394.0,281.7855251597007,509.99999999999994
1455276394.5,282.27466005924236,560.0
1455276395.2,282.7176146409793,640.0
1455276395.7,282.5617495850792,570.0
1455276396.3,282.45409993659365,599.9999999999999
1455276396.9,282.6695818694845,560.0
1455276397.5,283.16191168421375,620.0
1455276398.1,283.7403407264598,610.0
1455276398.7,284.3818658430086,550.0
1455276399.2,284.9288324144565,530.0
1455276399.8,285.5389413970578,620.0
1455276400.4,286.15178442266966,589.9999999999999
1455276401.0,286.5946203532805,580.0
1455276401.6,286.82893524662074,580.0
1455276402.1,286.9893622856892,539.9999999999999
1455276402.7,287.41016980945443,570.0
1455276403.3,287.83194962961056,589.9999999999999
1455276403.9,288.3300116700428,640.0
1455276404.5,288.92968666537456,599.9999999999999
1455276405.1,289.4944413287311,620.0
1455276405.8,290.25051038189787,620.0
1455276406.4,290.74429518048214,630.0
1455276407.0,291.1759522574206,560.0
1455276407.6,291.3542355148414,620.0
1455276408.1,291.51970553222856,520.0000000000001
1455276408.6,291.72395007627125,539.9999999999999
1455276409.3,291.36681502494093,650.0
1455276409.8,289.64536838299995,560.0
1455276410.4,287.1624627923452,580.0
1455276411.0,285.51456439188183,599.9999999999999
1455276411.6,284.55173236158345,539.9999999999999
1455276412.1,283.66792820035283,570.0
1455276412.7,283.58346400010976,589.9999999999999
1455276413.3,283.93371160118716,620.0
1455276414.0,284.8435201083776,680.0000000000002
1455276414.6,285.22135906685736,620.0
1455276415.3,285.4655485475788,670.0000000000002
1455276417.1,286.2624128458045,570.0
1455276417.6,286.3976229586744,530.0
1455276418.3,286.9894580098025,670.0000000000002
1455276418.8,287.3481309074998,550.0
1455276419.4,287.68295966794517,570.0
1455276420.0,287.99363708096337,599.9999999999999
1455276420.6,288.35489153699297,560.0
