unix_utc,GSR,IBT
1455271215.6,205.79442320901933,980.0000000000002
1455271217.1,212.03833613283558,930.0
1455271217.9,219.99812603358689,800.0
1455271218.6,241.522778839932,750.0
1455271219.4,247.08619933035263,800.0
1455271220.2,252.47125933871502,790.0000000000001
1455271221.0,256.4530095818622,750.0
1455271221.7,255.28441675335185,740.0000000000001
1455271222.6,259.42717770336156,839.9999999999999
1455271224.9,268.12969896531007,989.9999999999998
1455271225.6,263.7167411034414,640.0
1455271227.9,282.29310136483707,790.0000000000001
1455271228.6,294.4557862505302,720.0
1455271229.3,305.0037375809853,720.0
1455271230.0,307.9766305896818,700.0000000000001
1455271231.4,314.01143252418206,680.0000000000002
1455271232.2,314.2185185832087,780.0
1455271232.9,307.0553090822921,660.0
1455271233.6,304.85035990056264,770.0000000000001
1455271234.4,310.6459433087631,710.0
1455271235.1,315.90114627299215,730.0
1455271235.8,311.7099937799616,760.0000000000001
1455271236.6,289.98680858472216,710.0
1455271237.3,286.87822552789976,710.0
1455271238.0,296.2751929497193,710.0
1455271238.8,306.6878107571453,780.0
1455271239.5,312.656572914578,700.0000000000001
1455271240.1,317.20890637948787,680.0000000000002
1455271240.8,322.0977403378218,710.0
1455271241.6,327.4127173266705,750.0
1455271242.3,329.5329995644751,740.0000000000001
1455271243.1,330.74275787751463,780.0
1455271243.9,327.1878546704605,750.0
1455271244.6,321.56936347972794,780.0
1455271245.4,326.4832539443702,780.0
1455271246.2,334.5435857342806,780.0
1455271247.0,341.3437643515845,780.0
1455271247.8,346.48856896943056,780.0
1455271248.5,346.8040163119813,780.0
1455271249.3,350.51452041103295,770.0000000000001
1455271250.1,355.69474863304634,790.0000000000001
1455271250.9,357.72777290503393,790.0000000000001
1455271251.7,362.32560243921097,820.0
1455271252.6,340.96165009943365,839.9999999999999
1455271253.3,334.59374558319894,790.0000000000001
1455271254.2,344.25232181192916,820.0
1455271255.0,353.35746240352637,790.0000000000001
1455271255.7,336.40926395921866,790.0000000000001
1455271256.5,308.033985054208,800.0
1455271257.3,310.18386614873583,800.0
1455271258.1,322.28491585013296,780.0
1455271258.9,329.4025153924553,770.0000000000001
1455271259.7,326.0219997342181,770.0000000000001
1455271260.4,305.7174822462132,740.0000000000001
1455271261.2,308.1050502088878,750.0
1455271261.9,317.8291070660024,740.0000000000001
1455271262.6,324.43333293454924,750.0
1455271263.4,321.8798386865052,730.0
1455271264.1,322.7995245323664,770.0000000000001
1455271264.9,317.9047385874634,790.0000000000001
1455271265.7,313.71570648816015,800.0
1455271266.6,302.5674137247776,850.0
1455271267.4,309.7518535933245,809.9999999999999
1455271268.2,320.4568401212007,820.0
1455271269.0,328.7854716011996,800.0
1455271269.8,333.6391867901966,820.0
1455271270.6,321.33714616876597,800.0
1455271271.4,323.3633979782468,790.0000000000001
1455271272.2,333.94026663829925,790.0000000000001
1455271273.0,340.62874486689685,780.0
