unix_utc,GSR,IBT
1455111259.6,948.5941560694612,730.0
1455111260.4,928.5983073439237,820.0
1455111261.0,928.9117090982576,650.0
1455111261.8,911.5834440582294,730.0
1455111262.5,886.426372510664,700.0000000000001
1455111263.2,879.8857430442474,700.0000000000001
1455111263.8,856.9616476120694,689.9999999999999
1455111264.6,857.2625425775923,800.0
1455111265.4,849.4962033681746,760.0000000000001
1455111266.2,841.1280528170822,780.0
1455111267.0,839.6775389384203,790.0000000000001
1455111267.8,842.3210858841554,820.0
1455111268.5,840.4169952051409,740.0000000000001
1455111269.3,854.7580392684279,720.0
1455111270.0,848.4889414554732,780.0
1455111270.8,826.3625798233476,750.0
1455111271.5,823.3537410999572,760.0000000000001
1455111272.3,820.6749643115602,790.0000000000001
1455111273.1,812.2584364718978,740.0000000000001
1455111273.8,815.3367921016936,730.0
1455111274.6,817.8601971239838,780.0
1455111275.4,812.6645942790117,800.0
1455111276.1,814.3380979214204,700.0000000000001
1455111276.8,808.785311416183,760.0000000000001
1455111277.6,795.76072536241,770.0000000000001
1455111278.4,780.9177018186447,750.0
1455111279.2,783.6796290102019,820.0
1455111279.9,778.7838972825958,730.0
1455111280.7,771.7430733167854,790.0000000000001
1455111281.4,775.0698674009268,720.0
1455111282.2,777.8462810246581,770.0000000000001
1455111283.0,769.5770565913274,760.0000000000001
1455111283.7,769.7934273809536,790.0000000000001
1455111284.5,773.2666412368767,760.0000000000001
1455111285.2,773.2387724748517,720.0
1455111286.0,775.8365120145472,730.0
1455111286.8,774.1399683791761,809.9999999999999
1455111287.5,780.5703387715483,780.0
1455111288.2,786.0380375721901,689.9999999999999
1455111289.0,780.7519888252762,720.0
1455111289.7,764.9351368078235,740.0000000000001
1455111290.4,760.4021207250073,689.9999999999999
1455111291.1,748.7275125106183,760.0000000000001
1455111291.9,706.9632215951294,800.0
1455111292.7,690.4533033553425,710.0
1455111293.4,692.0217759541267,730.0
1455111294.1,704.985170869759,750.0
1455111294.9,719.0570939373929,780.0
1455111295.6,725.4766856249025,730.0
1455111296.4,733.7253760627559,790.0000000000001
1455111297.2,743.6111392962939,770.0000000000001
1455111298.0,750.3125619547928,839.9999999999999
1455111298.7,756.5209766565608,660.0
1455111299.6,727.5718905751567,850.0
1455111300.3,701.491656397386,770.0000000000001
1455111301.1,704.7814032158356,760.0000000000001
1455111301.9,714.6066477005577,820.0
1455111302.6,714.6536668954259,710.0
1455111303.4,702.2786653205246,790.0000000000001
1455111304.2,682.3153341756026,800.0
1455111304.9,677.1764503352767,740.0000000000001
1455111305.7,684.3902119972789,780.0
1455111306.5,694.9808437555981,750.0
1455111307.3,701.4918859409996,780.0
1455111308.0,705.5970847668291,790.0000000000001
1455111308.8,701.1343371280092,780.0
1455111309.7,695.8856379757101,839.9999999999999
1455111310.5,689.0868107842626,800.0
1455111311.2,679.757325484578,780.0
1455111312.1,678.4960042444498,830.0000000000002
1455111312.9,673.151557121445,790.0000000000001
1455111313.7,659.045589381408,839.9999999999999
1455111314.5,640.6773175538383,770.0000000000001
1455111315.3,638.8355222764424,800.0
1455111316.1,647.4590665768545,830.0000000000002
1455111316.9,656.5138783784123,800.0
1455111317.7,662.7786552700962,770.0000000000001
1455111318.5,657.8085673998396,809.9999999999999
1455111319.3,636.5188879529247,820.0
1455111320.1,629.9018083864372,780.0
1455111320.9,637.6742328343114,820.0
1455111321.7,624.0086014792594,800.0
1455111322.4,607.0177014254143,740.0000000000001
1455111323.2,605.8592985318229,730.0
1455111323.9,617.3041410415333,770.0000000000001
1455111324.7,625.7042476115282,760.0000000000001
1455111325.5,629.9613697825109,770.0000000000001
1455111326.2,618.73583800015,740.0000000000001
1455111327.0,610.6871048452998,790.0000000000001
1455111327.8,616.1054262587443,780.0
1455111328.5,616.4472222984647,760.0000000000001
1455111329.3,617.2460817421538,710.0
1455111330.0,622.8406069892379,760.0000000000001
1455111330.8,628.8917347611563,790.0000000000001
1455111331.6,631.5126763846849,750.0
1455111332.3,630.1403922382683,790.0000000000001
1455111333.1,608.848089074199,730.0
1455111333.8,594.5130689668119,730.0
1455111334.6,588.6340792136226,790.0000000000001
1455111335.3,577.5673559851568,660.0
1455111336.0,580.4850039659193,730.0
1455111336.7,590.5632882004749,750.0
1455111337.5,600.5647450188674,740.0000000000001
1455111338.2,607.1840066915119,760.0000000000001
1455111339.0,609.0698970380503,790.0000000000001
1455111339.8,589.2582396612357,820.0
1455111340.6,584.9670668414718,780.0
1455111341.4,595.0975249341835,790.0000000000001
1455111342.3,606.0243982896454,839.9999999999999
1455111343.0,613.1589805261502,740.0000000000001
1455111343.8,618.0475876997476,760.0000000000001
1455111344.6,620.9832801472402,839.9999999999999
1455111345.3,623.9476358321585,720.0
1455111346.1,623.6560347614346,790.0000000000001
1455111346.9,625.9978217964057,820.0
1455111347.7,630.7363460653661,730.0
1455111348.4,634.579366125093,760.0000000000001
1455111349.2,640.3075896489673,809.9999999999999
1455111350.0,645.2657339665044,770.0000000000001
1455111350.8,649.7945856162597,760.0000000000001
1455111351.6,653.6807475893206,830.0000000000002
1455111352.4,654.9647836016683,809.9999999999999
