unix_utc,GSR,IBT
1455211340.4,436.252853674872,660.0
1455211341.5,426.07618272356797,1120.0
1455211342.1,421.81651009939833,630.0
1455211342.6,418.1652166501854,520.0000000000001
1455211343.2,414.57654857731524,580.0
1455211343.8,412.3967204217592,570.0
1455211344.6,407.6309409424472,850.0
1455211345.7,403.5350017935144,680.0000000000002
1455211346.2,404.3181531819016,560.0
1455211346.9,405.7948151323969,640.0
1455211347.4,404.83377576680914,509.99999999999994
1455211347.9,400.81783606556917,520.0000000000001
1455211348.5,396.59731533557687,580.0
1455211349.0,394.9759951867402,509.99999999999994
1455211350.0,392.1193432979791,509.99999999999994
1455211350.5,359.8188007027617,509.99999999999994
1455211351.0,325.97300815994686,509.99999999999994
1455211351.5,309.0188099642636,500.0
1455211352.0,310.64584887555844,500.0
1455211352.5,310.25550950891665,530.0
1455211353.0,310.4144409202272,509.99999999999994
1455211353.6,313.0969485798964,539.9999999999999
1455211354.1,315.85608028764705,560.0
1455211354.7,319.0607291907519,550.0
1455211355.2,322.3780287024055,560.0
1455211355.8,326.7547479563937,610.0
1455211356.5,331.2685903460603,630.0
1455211357.1,334.72816511764614,610.0
1455211357.7,338.00347378052174,589.9999999999999
1455211358.2,340.43718874836935,560.0
1455211358.7,342.8710109718652,520.0000000000001
1455211359.3,345.67994857244105,539.9999999999999
1455211359.9,347.9532745303205,610.0
1455211360.9,350.1279550365058,539.9999999999999
1455211361.4,349.00980071716276,520.0000000000001
1455211362.0,341.16979523175,550.0
1455211362.5,333.65607127985237,509.99999999999994
1455211363.1,328.6394679652064,560.0
1455211363.6,326.13129983118256,550.0
1455211364.5,326.6426549648271,879.9999999999999
1455211365.5,332.37520114919585,1000.0
1455211366.5,338.4840779301197,959.9999999999999
1455211367.0,340.5067308015954,589.9999999999999
1455211367.6,342.7124020112679,509.99999999999994
1455211368.5,346.70465177392606,539.9999999999999
1455211370.3,354.5974389690191,620.0
1455211371.8,344.66145234180914,530.0
1455211372.3,341.79875953838086,539.9999999999999
1455211372.9,342.0090110342217,530.0
1455211373.4,343.2064327362308,560.0
1455211374.0,345.94907204561616,599.9999999999999
1455211374.6,349.1561349541988,580.0
1455211375.2,351.97644924111967,580.0
1455211375.8,354.61640215796837,570.0
1455211376.4,356.9899638527212,620.0
1455211376.9,358.96985151142644,560.0
1455211377.5,360.8936528820842,539.9999999999999
1455211378.1,363.10513058108506,589.9999999999999
