unix_utc,GSR,IBT
1455303533.2,610.7433225497658,720.0
1455303534.0,612.8768521129878,790.0000000000001
1455303534.8,602.5332930073625,800.0
1455303535.5,600.5105362263818,740.0000000000001
1455303536.3,580.537002927444,839.9999999999999
1455303537.1,558.1294638408101,730.0
1455303540.2,487.3413745922856,740.0000000000001
1455303541.0,479.31751140516576,780.0
1455303541.7,474.30476454902396,740.0000000000001
1455303542.5,468.83467260965375,750.0
1455303543.3,468.43897585769315,809.9999999999999
1455303543.9,473.6308760944765,620.0
1455303544.6,478.73243779781217,750.0
1455303545.4,481.56891239807953,740.0000000000001
1455303546.2,485.6726978528221,859.9999999999998
1455303547.0,485.56659915189795,809.9999999999999
1455303547.8,486.7010043351424,750.0
1455303548.6,490.1721139964534,770.0000000000001
1455303549.4,493.8395301962426,839.9999999999999
1455303550.2,496.9686026637697,820.0
1455303550.9,498.6413281935376,710.0
1455303551.6,500.92683890191597,689.9999999999999
1455303552.5,501.49196407223366,830.0000000000002
1455303553.3,496.11821022225035,839.9999999999999
1455303555.5,484.085838811439,710.0
1455303556.2,482.99996369495636,700.0000000000001
1455303556.9,485.24861170741514,770.0000000000001
1455303557.7,488.6631124959905,800.0
1455303558.6,491.47305125630686,890.0
1455303559.6,494.1323458957368,950.0000000000001
1455303560.6,492.8536655529458,970.0000000000001
1455303561.5,490.13612134649804,900.0
1455303562.3,493.29145521186064,850.0
1455303563.2,496.30259006078325,859.9999999999998
1455303564.0,496.1179902747635,859.9999999999998
1455303564.9,492.9267202435104,839.9999999999999
1455303565.7,491.5092029928391,839.9999999999999
1455303566.5,492.59883623863817,809.9999999999999
1455303567.4,492.52610468735634,920.0
1455303568.2,494.9760591402472,730.0
1455303569.0,476.8665604059256,859.9999999999998
1455303569.9,467.6176637878722,900.0
1455303570.8,467.7488082748377,869.9999999999998
1455303571.7,472.5229037062325,910.0000000000001
1455303572.6,475.9300686568812,859.9999999999998
1455303573.4,476.7467026063958,869.9999999999998
1455303574.3,476.6103983515043,879.9999999999999
1455303575.2,477.94304173207496,900.0
1455303576.1,478.01151157878684,890.0
1455303577.0,479.28305457265816,930.0
1455303577.9,480.2844379687035,900.0
1455303578.8,482.02069096879484,900.0
1455303579.7,483.24355341593656,859.9999999999998
1455303580.6,482.78869831845606,869.9999999999998
1455303581.4,483.874923473563,869.9999999999998
1455303582.2,484.9660934200842,809.9999999999999
1455303583.1,487.5197093485292,869.9999999999998
1455303584.0,490.31634946887436,839.9999999999999
1455303584.8,492.7808264477356,850.0
1455303585.7,495.6754116967994,859.9999999999998
1455303586.5,498.82781063160127,879.9999999999999
1455303587.4,502.0207042164325,859.9999999999998
1455303588.3,504.94871535515983,869.9999999999998
1455303589.2,507.7947775157936,890.0
1455303590.0,508.9188761477855,879.9999999999999
1455303591.0,512.3215578203542,910.0000000000001
1455303591.9,515.6899906508344,930.0
1455303592.9,515.610172751434,980.0000000000002
1455303593.8,518.7799680176806,930.0
1455303594.7,521.6213391455796,920.0
1455303595.7,523.6493855727443,940.0000000000001
1455303596.6,526.3158419346254,900.0
1455303597.4,528.2343919147877,830.0000000000002
1455303598.3,528.1923316324811,879.9999999999999
1455303599.2,530.5462947498664,920.0
1455303600.1,534.3310116790063,940.0000000000001
1455303601.0,538.4306191353583,890.0
1455303601.9,542.3729567673537,930.0
1455303602.9,546.6424300835009,970.0000000000001
1455303603.8,550.2974604275304,930.0
1455303604.8,554.231649861812,910.0000000000001
1455303605.7,558.9247114875765,900.0
1455303606.6,563.4122887291612,940.0000000000001
1455303607.3,566.9095953852823,670.0000000000002
1455303608.1,570.7926500555702,820.0
1455303608.9,574.8285308476478,800.0
1455303609.6,578.1183165047515,689.9999999999999
1455303610.4,581.6494220149309,809.9999999999999
1455303611.2,585.7888731373566,839.9999999999999
1455303612.1,589.9358078970741,879.9999999999999
1455303613.0,593.718665981416,859.9999999999998
1455303613.6,595.521676989042,640.0
1455303614.3,597.0152893611908,740.0000000000001
1455303615.2,601.5944255057083,839.9999999999999
1455303616.2,606.2994963983926,1010.0000000000001
1455303617.1,610.4077589979296,950.0000000000001
1455303618.0,614.6285471360483,879.9999999999999
1455303618.9,618.5059245902148,910.0000000000001
1455303619.9,622.6650930872112,930.0
1455303620.7,625.880480310457,820.0
1455303621.5,629.4258790825934,859.9999999999998
1455303622.4,630.6165460971642,869.9999999999998
1455303623.3,633.7940276802804,839.9999999999999
1455303624.1,636.9431171790059,820.0
1455303624.9,639.2024224654348,839.9999999999999
1455303625.8,641.3546595056522,859.9999999999998
1455303626.6,643.7082129342896,850.0
1455303627.5,647.5848764047568,859.9999999999998
1455303628.4,652.4009849905898,879.9999999999999
1455303629.2,656.7068775237262,820.0
1455303630.0,660.4807459437968,830.0000000000002
1455303630.8,664.827582246653,820.0
1455303631.7,667.8243359507793,830.0000000000002
1455303632.5,670.174187865278,790.0000000000001
1455303633.3,674.0024877565172,839.9999999999999
1455303634.1,677.9431837199947,830.0000000000002
1455303634.9,680.5036860215233,750.0
1455303635.7,681.1296751468358,780.0
1455303636.5,680.2260049744523,809.9999999999999
1455303637.4,679.255535932618,920.0
1455303638.3,676.9794648203266,910.0000000000001
1455303639.2,675.0605272923201,900.0
1455303640.1,639.7607210926003,900.0
1455303641.0,574.6802307494161,859.9999999999998
1455303641.8,538.9609412779862,890.0
1455303642.7,511.57774739220787,869.9999999999998
