unix_utc,GSR,IBT
1455266532.3,681.4776994330417,869.9999999999998
1455266533.0,683.6484297207251,780.0
1455266533.7,686.036185820916,689.9999999999999
1455266534.5,686.4609023924465,760.0000000000001
1455266537.0,685.4723675938156,720.0
1455266537.7,683.3681752577528,680.0000000000002
1455266538.4,677.5300413091948,700.0000000000001
1455266539.1,672.543579695232,700.0000000000001
1455266539.9,670.5137509942235,730.0
1455266540.5,671.3225489283692,689.9999999999999
1455266541.9,675.5046890685943,740.0000000000001
1455266542.6,678.2921012428726,670.0000000000002
1455266543.3,681.61881901717,700.0000000000001
1455266544.1,686.2483252858881,780.0
1455266544.9,692.0938635991969,780.0
1455266545.7,697.6686673337607,790.0000000000001
1455266546.5,694.67233463252,859.9999999999998
1455266547.2,698.3012071335147,670.0000000000002
1455266548.0,702.0219975218944,760.0000000000001
1455266548.7,705.5971722980348,710.0
1455266549.3,707.9004325572708,680.0000000000002
1455266550.1,707.9204287775726,720.0
1455266550.8,705.9844367361787,689.9999999999999
1455266551.5,705.532460374942,720.0
1455266552.2,706.4149692359575,760.0000000000001
1455266552.9,707.2157363232726,689.9999999999999
1455266553.7,708.9285095436737,740.0000000000001
1455266554.4,711.2474637366138,770.0000000000001
1455266555.8,715.2823672775023,740.0000000000001
1455266556.5,710.065330686021,700.0000000000001
1455266558.5,641.0490626121532,710.0
1455266559.2,625.0595277531113,710.0
1455266560.0,612.3170420945902,760.0000000000001
1455266560.7,605.0347983268748,780.0
1455266561.6,601.5401185522935,820.0
1455266562.3,601.6518683746532,750.0
1455266563.1,603.2284560941467,750.0
1455266563.8,605.1170491468263,750.0
1455266564.5,607.4070259447185,710.0
1455266565.2,608.0137206520285,700.0000000000001
1455266566.0,611.249492066611,760.0000000000001
1455266566.7,614.2900990775101,760.0000000000001
1455266567.5,617.7609411988162,750.0
1455266568.3,619.3700262873715,790.0000000000001
1455266569.0,615.7083629710677,750.0
1455266569.8,607.8477687106649,780.0
1455266570.6,603.4493389334947,780.0
1455266571.4,603.7744814683795,800.0
1455266572.2,606.5203970823816,809.9999999999999
1455266573.0,610.5786652669998,790.0000000000001
1455266573.8,615.4233058991158,830.0000000000002
1455266574.6,620.0594473336675,790.0000000000001
1455266575.4,624.7106846583857,790.0000000000001
1455266576.2,628.595497129925,770.0000000000001
1455266576.9,631.3343336737729,750.0
1455266577.7,634.7628560178575,770.0000000000001
1455266578.5,638.1013681443441,790.0000000000001
1455266579.3,641.1095178569169,790.0000000000001
1455266580.0,643.5236573431148,780.0
1455266580.8,646.7365448357621,800.0
1455266581.7,649.6689023041031,830.0000000000002
1455266582.4,652.3389023148453,730.0
1455266583.2,654.6432389417098,750.0
1455266583.9,653.620057997731,790.0000000000001
1455266584.7,651.38154941989,800.0
1455266585.5,650.0476785747811,780.0
1455266586.3,649.5438354187725,809.9999999999999
1455266587.1,650.5549758503147,760.0000000000001
1455266587.9,651.6368756158292,760.0000000000001
1455266588.6,652.6588132469925,770.0000000000001
1455266589.4,654.5789047674316,809.9999999999999
1455266590.2,656.5796124745009,750.0
1455266590.9,658.0696051127136,760.0000000000001
1455266591.7,660.4151941178113,800.0
1455266592.5,662.0584354704231,740.0000000000001
1455266593.3,652.2126109672463,780.0
1455266594.0,617.1938970807404,770.0000000000001
1455266594.8,578.9780343772371,720.0
1455266595.6,554.2790202544365,800.0
1455266596.3,538.9565619637599,760.0000000000001
1455266597.0,529.9151770080151,689.9999999999999
1455266597.7,528.0672446192318,700.0000000000001
1455266598.4,526.2346147945777,730.0
1455266599.2,522.234402809551,770.0000000000001
1455266600.0,519.8732778995785,760.0000000000001
1455266600.8,520.604918508696,790.0000000000001
1455266601.5,521.1727053451708,790.0000000000001
1455266602.4,521.0103182248637,850.0
1455266603.2,525.9442182207412,820.0
1455266604.0,531.2229629962712,800.0
1455266604.8,536.0068446980969,809.9999999999999
1455266605.7,540.0028394004618,859.9999999999998
1455266606.4,541.8002169807569,750.0
1455266607.3,544.099519066361,859.9999999999998
1455266608.1,546.823957618524,820.0
1455266608.9,549.7538676190009,800.0
1455266609.7,552.5780031012048,820.0
1455266610.6,555.7118343424902,830.0000000000002
1455266611.3,558.2708564759587,780.0
1455266612.2,562.3191195856701,820.0
1455266613.0,566.2368912125444,800.0
1455266613.8,569.2348718805379,800.0
1455266614.6,572.6065724330224,830.0000000000002
1455266615.4,572.06790795463,809.9999999999999
1455266616.2,567.4904748217108,809.9999999999999
1455266617.0,562.9838985558721,760.0000000000001
1455266617.8,561.8940504108783,800.0
1455266618.5,561.3260636681729,760.0000000000001
1455266619.3,562.8413027273655,750.0
1455266620.1,565.7092947610053,770.0000000000001
1455266620.9,568.6032144841095,820.0
1455266621.7,571.7228691418935,839.9999999999999
1455266622.6,574.9293350699779,839.9999999999999
1455266623.3,576.9188647309546,790.0000000000001
1455266624.2,578.569845273242,850.0
1455266625.0,570.3068649313598,830.0000000000002
1455266625.8,555.4811864055805,790.0000000000001
1455266626.6,543.1244101883557,800.0
1455266627.4,534.9761975531634,800.0
1455266628.2,531.7326097596749,790.0000000000001
1455266629.0,532.0706372839145,809.9999999999999
1455266629.8,534.417790944191,770.0000000000001
1455266630.5,537.2817510691542,740.0000000000001
1455266631.3,537.7358088977201,790.0000000000001
1455266632.1,535.4917306622465,809.9999999999999
1455266632.9,533.7761101146101,780.0
1455266633.8,534.0739706974861,850.0
1455266634.5,534.7183273962546,770.0000000000001
1455266635.3,527.0041711628542,780.0
1455266636.1,510.8300794399245,780.0
1455266636.9,502.89338983291253,790.0000000000001
1455266637.6,498.94059408198285,770.0000000000001
1455266638.4,497.5991980969384,750.0
1455266639.1,498.53155731024543,750.0
1455266639.9,501.22904009922684,760.0000000000001
1455266640.6,503.9946749316449,710.0
1455266641.4,507.9321956373915,750.0
1455266642.1,511.33912458207817,750.0
1455266642.8,513.9022930126379,710.0
1455266643.6,515.8114158035662,780.0
1455266644.4,517.8128838635009,780.0
1455266645.1,517.2521157323105,689.9999999999999
1455266645.8,516.6102195429564,760.0000000000001
1455266646.6,517.2904980972887,790.0000000000001
1455266647.3,516.8514117793771,689.9999999999999
1455266648.1,514.7748243890558,780.0
1455266648.8,514.4169671740823,740.0000000000001
1455266649.6,515.6520870681005,750.0
1455266650.4,517.3714978712525,770.0000000000001
1455266651.1,518.840972322212,760.0000000000001
1455266651.8,520.7267425005457,710.0
1455266652.5,522.9305797433807,710.0
1455266654.5,524.3302215776818,689.9999999999999
1455266655.3,520.8891950651927,770.0000000000001
1455266656.1,518.8606575801379,850.0
1455266657.0,517.2908718066822,839.9999999999999
1455266657.8,513.2304258992879,809.9999999999999
1455266658.6,511.5359480502415,830.0000000000002
1455266659.4,512.0066865200895,800.0
1455266660.2,513.5073067632942,760.0000000000001
1455266661.0,515.6112830776593,790.0000000000001
1455266661.7,518.0141378670003,760.0000000000001
1455266662.5,521.0523474253404,800.0
1455266663.3,522.7266764590446,800.0
1455266664.1,524.2464476506906,809.9999999999999
1455266665.0,526.4829531337602,820.0
