unix_utc,GSR,IBT
1455118745.7,182.6537823076956,970.0000000000001
1455118746.7,182.906336605023,959.9999999999999
1455118747.6,182.41988693898134,940.0000000000001
1455118748.5,180.49958658117242,930.0
1455118749.4,179.6764792563414,850.0
1455118750.2,179.6764792563414,859.9999999999998
1455118751.1,177.89862517721699,869.9999999999998
1455118751.9,176.93826229480675,830.0000000000002
1455118752.7,176.82840571509402,809.9999999999999
1455118753.6,174.67677465232174,839.9999999999999
1455118754.4,172.68954437159968,850.0
1455118755.2,171.9519258829844,740.0000000000001
1455118756.0,172.063732406483,790.0000000000001
1455118756.8,172.57687246437038,809.9999999999999
1455118759.8,173.4822285415326,780.0
1455118760.6,172.5607807694202,780.0
1455118761.4,171.96789824348411,839.9999999999999
1455118762.3,171.96789824348411,900.0
1455118763.3,173.271224657706,930.0
1455118764.2,174.66028574422694,940.0000000000001
1455118765.0,175.5877298841594,820.0
1455118765.9,176.3569155164648,850.0
1455118766.6,175.073132135163,760.0000000000001
1455118769.5,173.2874370294966,879.9999999999999
1455118770.5,172.9314308565226,920.0
1455118771.4,172.52862733820038,900.0
1455118772.2,172.5607807694202,809.9999999999999
1455118773.1,173.07688826932483,879.9999999999999
1455118778.4,176.929811788675,900.0
1455118779.2,176.32333838496865,809.9999999999999
1455118780.0,175.1062661169947,800.0
1455118780.8,173.93849043929356,780.0
1455118781.6,174.0201932206199,760.0000000000001
1455118782.4,174.9242952476776,800.0
1455118783.2,175.80440724934087,790.0000000000001
1455118784.0,175.4380139725425,809.9999999999999
1455118784.9,175.10623477748982,890.0
1455118785.8,175.77105281912446,879.9999999999999
1455118788.9,174.66028574422694,750.0
1455118789.7,174.43000001603755,750.0
1455118790.4,174.64382791036402,760.0000000000001
1455118791.2,174.77570810089063,740.0000000000001
1455118792.0,175.6377299216777,780.0
1455118792.7,176.50818853648937,790.0000000000001
1455118793.5,177.50639023004803,790.0000000000001
1455118794.3,177.42139869721947,809.9999999999999
1455118795.2,176.94671280093846,850.0
1455118797.5,175.4047857940055,740.0000000000001
1455118798.3,174.94081531809476,800.0
1455118799.1,175.33836086553168,780.0
1455118800.0,175.85450229050602,839.9999999999999
1455118800.8,176.89600976414798,790.0000000000001
1455118801.6,177.7961449361253,820.0
1455118802.4,178.41280343483956,790.0000000000001
1455118803.1,178.87814346337086,780.0
1455118804.0,179.43273252711356,809.9999999999999
1455118804.8,180.095810971437,859.9999999999998
1455118805.6,180.78149768483487,780.0
1455118806.4,180.85213900398517,809.9999999999999
1455118807.2,179.5545045812607,790.0000000000001
1455118808.0,179.43273252711356,809.9999999999999
1455118808.8,179.05102954342,830.0000000000002
1455118809.6,178.5676287035418,780.0
1455118811.1,179.7636620143819,800.0
1455118811.9,180.4643863555488,770.0000000000001
1455118812.7,180.8344700573788,790.0000000000001
1455118813.4,180.97582163023,750.0
1455118814.9,180.65805632951717,730.0
1455118815.6,180.72859424684154,750.0
1455118817.8,178.84355289527062,770.0000000000001
1455118818.6,178.4385965837864,820.0
1455118819.5,178.86081479909484,850.0
1455118820.4,178.189593727726,879.9999999999999
1455118822.8,177.4044003906538,869.9999999999998
1455118823.6,177.89862517721699,830.0000000000002
1455118824.4,178.65377180425128,800.0
1455118825.2,178.65377180425128,790.0000000000001
1455118826.0,178.292567773258,809.9999999999999
1455118826.9,178.12107634914318,850.0
1455118827.7,178.53317146325801,850.0
1455118828.6,178.80902908762226,900.0
1455118829.5,179.60676014477778,930.0
1455118830.5,179.955864027826,959.9999999999999
1455118831.5,179.93836641394975,950.0000000000001
1455118832.4,180.60518725804317,959.9999999999999
1455118833.4,180.41165454942464,959.9999999999999
1455118834.3,180.62278737085487,950.0000000000001
1455118835.2,181.20607133556388,900.0
1455118836.1,180.51718669398414,900.0
1455118837.0,179.64161970055957,920.0
