unix_utc,GSR,IBT
1455376167.3,238.7889988980701,660.0
1455376168.0,236.93876809450023,700.0000000000001
1455376168.7,239.32904169125686,670.0000000000002
1455376169.4,242.98392420244159,720.0
1455376170.2,246.4876116853954,790.0000000000001
1455376170.9,248.33312253690326,730.0
1455376171.7,247.5771766009423,760.0000000000001
1455376172.5,242.488911266746,780.0
1455376173.2,243.8282450539051,760.0000000000001
1455376175.3,240.3992253097332,720.0
1455376175.9,238.25976416841985,610.0
1455376176.6,238.86590934463075,730.0
1455376177.2,240.7550654833713,630.0
1455376177.9,241.4875938065321,670.0000000000002
1455376178.6,242.09265555993903,680.0000000000002
1455376179.3,243.56984419294318,750.0
1455376180.1,246.4511189178513,800.0
1455376180.9,240.39925659288292,740.0000000000001
1455376186.5,240.85072390957438,660.0
1455376187.2,241.12946328004693,689.9999999999999
1455376187.9,240.66812097604785,689.9999999999999
1455376188.6,242.03120815077568,710.0
1455376189.4,246.39661880149367,839.9999999999999
1455376190.3,251.32898334927017,910.0000000000001
1455376191.2,244.34698883417647,850.0
1455376192.1,239.62140469277008,920.0
1455376197.7,257.78179581186265,630.0
1455376198.3,257.006653170687,660.0
1455376199.0,258.2311618005975,670.0000000000002
1455376199.8,261.2160569430344,809.9999999999999
1455376200.7,264.2497560888956,839.9999999999999
1455376201.4,266.9585824368881,790.0000000000001
1455376202.3,270.40189717284267,830.0000000000002
1455376203.0,272.70811522669624,740.0000000000001
1455376203.7,275.0313339580508,730.0
1455376204.5,276.7323845286108,730.0
1455376205.2,278.1873604122946,689.9999999999999
1455376205.9,278.69921017382273,720.0
1455376206.7,266.617375708082,780.0
1455376207.4,261.84182104114217,760.0000000000001
1455376208.1,257.7620807789737,689.9999999999999
1455376208.9,251.57560791082787,800.0
1455376209.6,250.5261203841861,689.9999999999999
1455376210.3,250.90328511797503,710.0
1455376211.1,251.765658210242,740.0000000000001
1455376213.9,251.55667458967238,670.0000000000002
1455376214.6,255.21605916476074,750.0
1455376215.3,258.4314212857957,670.0000000000002
1455376216.0,259.61888893354455,689.9999999999999
1455376216.7,260.0138301753829,740.0000000000001
1455376217.4,262.3983759454089,740.0000000000001
1455376218.3,266.31874322616693,830.0000000000002
1455376219.1,269.1682152992744,839.9999999999999
1455376219.9,271.96827756611054,830.0000000000002
1455376222.4,263.3208244875958,879.9999999999999
1455376227.1,273.9914160139773,770.0000000000001
1455376228.0,275.4403833139413,850.0
